id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous,predicted_values,Classification_Success
85390,3780638,(2017 OP68),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
31664,2277810,277810 (2006 FV35),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
56563,3837883,(2019 AO12),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
5387,3605306,(2012 KC45),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
328,3596685,(2012 BO77),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
12815,3273495,(2005 EB30),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25435,3653306,(2013 US8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
19469,3714452,(2015 FQ117),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
48741,3780804,(2017 QO16),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
8397,3725760,(2015 PK57),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
28506,3648839,(2013 TM4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
53948,3826710,(2018 PD20),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
79751,3789390,(2017 VU13),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
59208,2012711,12711 Tukmit (1991 BB),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
46176,3726596,(2015 QR3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
88730,3843131,(2019 NE2),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
74660,3471514,(2009 TD8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
8629,2138852,138852 (2000 WN10),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
5292,3137864,(2002 TS69),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
24196,3414248,(2008 LN16),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
58918,54225012,(2021 WO3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
61165,2007025,7025 (1993 QA),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43973,3825525,(2018 NJ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
26962,3789450,(2017 WY),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
82244,54105509,(2021 AM5),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
8156,3888752,(2019 UK12),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
945,3761646,(2016 TZ93),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34574,3560919,(2011 GE),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
64047,2496962,496962 (2002 GP186),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
87049,54209305,(2021 TM14),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52571,3836268,(2018 WH),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
41339,3893551,(2019 WF3),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
18821,54201812,(2021 TL),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
45586,2418849,418849 (2008 WM64),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
35203,2468910,468910 (2014 KQ76),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
72644,2159686,159686 (2002 LB6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
23748,3092264,(2000 KP44),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34313,54186208,(2021 PB23),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
77671,3126185,(2002 JQ100),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
73505,3684631,(2014 QR363),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
87253,54212938,(2021 UW2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
37462,3825481,(2018 MY6),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
86296,3645181,(2013 NZ23),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
40244,3836095,(2018 VA4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
42227,3297354,(2005 UH5),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
82780,54117596,(2021 CW7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
22973,3404490,(2008 DU22),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
23853,3412892,(2008 KC6),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
85922,54268443,(2022 GL),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34776,3151644,(2003 FU3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
28612,2416002,416002 (2002 BN),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
88859,54017228,(2020 KK4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
58912,3766341,(2017 AR4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
8331,3160847,(2003 TL1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52153,3801988,(2018 FA1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
18583,3893491,(2019 WS2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
48535,3727036,(2015 RL35),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
14075,3401381,(2008 CG),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
26691,2613939,613939 (2008 CH116),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
52429,3803882,(2018 GJ5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
67307,54268808,(2022 GZ),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
48517,3727345,(2015 RR82),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
37238,3772383,(2017 FO64),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
88126,3276216,(2005 GO59),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
19090,3597095,(2012 BB124),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
28674,3609754,(2012 TT5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
23036,3843342,(2019 ON),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
2429,2037638,37638 (1993 VB),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
59347,2007753,7753 (1988 XB),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
36049,3599543,(2012 DQ8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
74465,3971133,(2020 AJ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
90683,54016473,(2020 GO1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
39002,3836883,(2018 XX3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
29922,3872625,(2019 SM7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
80097,3759767,(2016 SQ3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
4896,54051166,(2020 PJ6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
14875,54217981,(2021 VR7),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
56743,3837581,(2018 YD3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
64128,3757875,(2016 QA11),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
9115,2065679,65679 (1989 UQ),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
3642,2359592,359592 (2010 VA1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
68950,3726816,(2015 RW2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
20626,3370281,(2007 EN),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
66146,3702915,(2014 YZ8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
37699,3364640,(2006 YH14),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
30389,3516632,(2010 GR75),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
38592,3486442,(2010 BK2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
32896,54247854,(2016 FL60),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25434,3604617,(2012 KT12),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
78637,54017564,(2020 MB1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34850,2424482,424482 (2008 DG5),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
71990,54269647,(2022 GX2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
57010,3838851,(2019 DB1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
43956,3767015,(2017 BZ6),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
47929,2455659,455659 (2005 BO1),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
75090,3892269,(2019 VN),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
22195,2382406,382406 (1996 AJ1),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
75517,3943338,(2019 YN1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
37730,3599478,(2012 CA53),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
50521,54235406,(2022 AG),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
25168,3689017,(2014 RW22),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
85019,3395964,(2007 WY3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
57939,3841634,(2019 HW3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
23606,3736003,(2015 XR55),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
90217,3137738,(2002 TA60),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
49078,3781639,(2017 SL10),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
46289,3092347,(2001 TD),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
33454,54100692,(2020 YP),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
7908,54135144,(2021 GD3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
61679,3660057,(2014 BO43),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
6575,3550055,(2010 UE7),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
73786,3799677,(2018 CP14),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
27136,3170221,(2003 YN107),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
67364,3823895,(2018 JY),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
60326,3344169,(2006 SF77),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
61513,3653903,(2013 WS43),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
20657,3757201,(2016 PT26),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
55675,3167363,(2003 WY87),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34613,3563859,(2011 HS),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
65785,3701857,(2014 XU6),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
18624,3361626,(2006 WG129),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
89869,54268804,(2022 GV),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
5521,3562319,(2011 GJ44),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47305,3837783,(2019 AM8),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
34563,2516868,516868 (2011 GC60),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
90126,54134545,(2021 GR),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
23356,2303449,303449 (2005 BE2),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
3114,3114014,(2002 CY9),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
29674,3625335,(2013 BC70),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
84735,54017213,(2020 KB4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
80389,54132431,(2021 FD2),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
79319,54048850,(2020 OG),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
81039,54075542,(2020 UW1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
50731,3792429,(2017 XL61),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
89770,54266173,(2022 FF4),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47014,3773746,(2017 FC157),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
3851,3276397,(2005 GD60),True,True,True,True,Earth,False,True,True,False,Incorrectly_Classified
41608,3713319,(2015 FP),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
21395,54115827,(2021 CQ5),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
49739,3787086,(2017 UG1),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
53094,3409668,(2008 HJ3),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
63782,2397471,397471 (2007 LV),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
23617,3550073,(2010 UJ7),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
19173,3132127,(2002 PN),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
88158,3551407,(2010 VE139),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
89663,3666542,(2014 FW32),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
81254,3835823,(2018 UB3),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
33842,3762166,(2016 UE57),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
36761,3313974,(2006 BV39),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
89631,3695647,(2014 UZ191),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
4629,3744323,(2016 CB248),True,True,True,True,Earth,False,True,False,True,Incorrectly_Classified
9884,3667139,(2014 GJ45),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
20801,3719474,(2015 KF19),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
39401,3774007,(2017 HZ),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
17268,2482344,482344 (2011 WL15),True,True,True,True,Earth,False,True,True,True,Correctly_Classified
32093,54137141,(2021 GN9),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
47781,3692561,(2014 TV),True,True,True,True,Earth,False,True,False,False,Correctly_Classified
